MIDAS,Lake,Town,Station,Date,Time,Secchi_Depth,Secchi_On_Bottom,Scope,Wind_Level,Wind_Direction,Cloud_Cover
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-07-03T00:00:00Z,1030,7.1,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-07-07T00:00:00Z,1030,6.93,N,5,10,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-07-17T00:00:00Z,1330,6.7,N,4,3,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-07-22T00:00:00Z,1510,7.23,N,5,9,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-07-31T00:00:00Z,0900,7.2,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-08-11T00:00:00Z,1145,7.14,N,5,3,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-08-13T00:00:00Z,1500,6.6,N,4,5,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-08-24T00:00:00Z,0945,6.42,N,5,2,4,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-09-05T00:00:00Z,1015,5.9,N,4,11,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-09-08T00:00:00Z,1110,6.56,N,5,3,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-09-22T00:00:00Z,1023,7.07,N,5,1,5,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-10-11T00:00:00Z,1143,6.46,N,5,5,5,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2002-10-25T00:00:00Z,1057,6.97,N,5,2,3,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-05-07T00:00:00Z,1325,8.02,B,5,6,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-05-22T00:00:00Z,1015,7.47,N,5,5,3,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-05-28T00:00:00Z,1010,7.3,N,4,0,0,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-06-02T00:00:00Z,1505,6.27,N,5,20,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-06-11T00:00:00Z,1455,6.7,N,4,3,3,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-06-16T00:00:00Z,1135,6.82,N,5,3,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-06-19T00:00:00Z,0911,7.6,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-06-30T00:00:00Z,1321,7.9,B,4,6,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-07-02T00:00:00Z,1045,7.76,N,5,4,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-07-15T00:00:00Z,1332,7.3,N,4,4,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-07-19T00:00:00Z,1415,7.61,N,5,7,4,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-07-31T00:00:00Z,0905,7.6,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-08-02T00:00:00Z,1030,6.98,N,5,2,8,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-08-16T00:00:00Z,1005,6.77,N,5,9,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-08-18T00:00:00Z,1045,6.9,N,4,0,0,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-08-31T00:00:00Z,1210,5.11,N,5,2,2,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-09-11T00:00:00Z,0904,6.1,N,4,0,3,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-09-14T00:00:00Z,1047,6.65,N,5,3,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-09-27T00:00:00Z,1250,7.81,N,5,2,3,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-10-11T00:00:00Z,1345,8.1,N,5,2,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-10-31T00:00:00Z,1327,8.13,N,5,3,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2003-11-10T00:00:00Z,1008,8.08,N,5,1,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-05-14T00:00:00Z,0910,7.6,N,4,1,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-05-21T00:00:00Z,1144,7.5,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-06-04T00:00:00Z,0900,7.8,N,4,6,2,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-06-08T00:00:00Z,1336,7.91,N,5,6,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-06-08T00:00:00Z,1336,7.85,N,5,6,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-06-16T00:00:00Z,0900,8,B,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-06-24T00:00:00Z,1023,7.78,N,5,3,3,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-06-24T00:00:00Z,1023,7.78,N,5,3,3,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-06-28T00:00:00Z,0915,8.1,B,4,2,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-07-10T00:00:00Z,1435,7.65,N,5,10,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-07-10T00:00:00Z,1435,7.61,N,5,10,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-07-13T00:00:00Z,1155,7.1,N,4,5,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-07-13T00:00:00Z,1155,7.2,N,4,5,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-07-28T00:00:00Z,1300,7.3,N,4,2,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-07-30T00:00:00Z,1135,7.38,N,5,2,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-07-30T00:00:00Z,1135,7.35,N,5,2,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-08-13T00:00:00Z,1420,7.17,N,5,3,4,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-08-13T00:00:00Z,1420,7.15,N,5,3,4,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-08-16T00:00:00Z,1100,6.9,N,4,0,0,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-08-26T00:00:00Z,1345,7.29,N,5,9,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-08-26T00:00:00Z,1345,7.28,N,5,9,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-09-02T00:00:00Z,1236,7.6,N,4,3,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-09-12T00:00:00Z,1545,6.86,N,5,5,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-09-12T00:00:00Z,1545,6.93,N,5,5,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-09-23T00:00:00Z,1450,7.82,N,5,8,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-10-10T00:00:00Z,1115,6.87,N,5,2,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2004-10-29T00:00:00Z,1225,6.91,N,5,2,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-05-05T00:00:00Z,0950,6.8,N,4,2,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-05-31T00:00:00Z,1350,7.05,N,4,5,4,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-06-08T00:00:00Z,1335,5.3,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-06-13T00:00:00Z,1210,5.51,N,5,4,8,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-06-13T00:00:00Z,1210,5.51,N,5,4,8,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-06-13T00:00:00Z,1210,5.45,N,5,4,8,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-06-23T00:00:00Z,1038,5.55,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-06-25T00:00:00Z,0923,5.5,N,5,5,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-06-25T00:00:00Z,0923,5.48,N,5,5,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-06-25T00:00:00Z,0923,5.52,N,5,5,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-07-07T00:00:00Z,0922,5.7,N,4,5,7,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-07-10T00:00:00Z,1445,5.81,N,5,9,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-07-10T00:00:00Z,1445,5.81,N,5,9,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-07-10T00:00:00Z,1445,5.72,N,5,9,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-07-21T00:00:00Z,1130,7.3,N,4,5,7,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-07-23T00:00:00Z,1115,7.37,N,5,11,2,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-07-23T00:00:00Z,1115,7.51,N,5,11,2,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-07-23T00:00:00Z,1115,7.51,N,5,11,2,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-08-04T00:00:00Z,1400,7.8,N,4,4,7,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-08-08T00:00:00Z,1035,7.88,N,5,1,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-08-08T00:00:00Z,1035,7.93,N,5,1,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-08-08T00:00:00Z,1035,7.93,N,5,1,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-08-17T00:00:00Z,1412,8,N,4,6,7,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-08-25T00:00:00Z,1035,7.55,N,5,8,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-08-25T00:00:00Z,1035,7.58,N,5,8,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-08-25T00:00:00Z,1035,7.58,N,5,8,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-09-08T00:00:00Z,0951,7.9,N,4,1,2,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-09-16T00:00:00Z,1003,7.96,N,5,2,2,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-09-16T00:00:00Z,1003,7.85,N,5,2,2,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-09-16T00:00:00Z,1003,7.96,N,5,2,2,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-09-30T00:00:00Z,1450,6.01,N,5,4,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-09-30T00:00:00Z,1450,6.01,N,5,4,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-09-30T00:00:00Z,1450,6.01,N,5,4,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-10-11T00:00:00Z,1050,6.58,N,5,3,1,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-10-11T00:00:00Z,1050,6.61,N,5,3,1,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2005-10-11T00:00:00Z,1050,6.61,N,5,3,1,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-04-30T00:00:00Z,1325,7.54,N,5,4,2,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-04-30T00:00:00Z,1325,7.43,N,5,4,2,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-05-16T00:00:00Z,1305,7.47,N,5,3,2,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-05-16T00:00:00Z,1305,7.49,N,5,3,2,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-05-18T00:00:00Z,1305,7.45,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-05-30T00:00:00Z,1425,7.26,N,5,5,4,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-05-30T00:00:00Z,1425,7.21,N,5,5,4,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-06-05T00:00:00Z,1453,8.2,N,4,3,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-06-15T00:00:00Z,1440,7.34,N,4,9,2,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-06-15T00:00:00Z,1440,7.27,N,5,9,2,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-06-19T00:00:00Z,1355,7.2,N,4,7,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-07-03T00:00:00Z,1005,7.3,N,5,3,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-07-03T00:00:00Z,1005,7.3,N,5,3,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-07-03T00:00:00Z,1214,7.64,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-07-15T00:00:00Z,1430,6.71,N,5,2,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-07-18T00:00:00Z,1110,6.1,N,4,3,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-08-01T00:00:00Z,1345,7.25,N,4,0,0,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-08-03T00:00:00Z,1440,7.34,N,5,2,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-08-15T00:00:00Z,1358,7.85,N,4,4,3,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-08-21T00:00:00Z,1515,7.4,N,5,10,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-08-30T00:00:00Z,1240,7,N,4,2,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-09-05T00:00:00Z,1510,6.93,N,5,3,6,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-09-05T00:00:00Z,1510,6.88,N,5,3,6,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-09-22T00:00:00Z,1350,7.53,N,5,2,8,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-09-22T00:00:00Z,1350,7.52,N,5,2,8,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-10-10T00:00:00Z,1120,7.65,N,5,3,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2006-10-10T00:00:00Z,1120,7.68,N,5,3,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-05-15T00:00:00Z,1030,7.4,N,4,2,5,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-05-15T00:00:00Z,1030,7.4,N,4,2,5,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-05-28T00:00:00Z,1410,8.23,N,5,10,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-06-01T00:00:00Z,1332,7.9,B,4,1,2,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-06-12T00:00:00Z,1115,6.82,N,5,5,2,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-06-18T00:00:00Z,1025,7.25,N,4,4,2,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-06-29T00:00:00Z,1236,7.71,N,5,3,2,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-07-02T00:00:00Z,0919,7.81,N,4,10,2,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-07-13T00:00:00Z,1050,7.56,N,5,2,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-07-16T00:00:00Z,0953,NA,NA,NA,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-07-30T00:00:00Z,1123,7.65,N,4,1,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-08-09T00:00:00Z,1225,7.58,N,5,4,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-08-20T00:00:00Z,1328,8.2,B,4,1,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-08-21T00:00:00Z,1515,8.14,N,5,3,4,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-09-03T00:00:00Z,1040,7.78,N,5,8,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-09-06T00:00:00Z,1430,7.35,N,4,3,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-09-17T00:00:00Z,1227,6.93,N,5,2,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-10-03T00:00:00Z,1130,8.17,N,5,2,4,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2007-11-09T00:00:00Z,0920,7.05,N,5,1,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-05-13T00:00:00Z,1405,8.1,N,4,8,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-05-18T00:00:00Z,1425,7.75,N,5,7,6,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-05-27T00:00:00Z,1115,8,B,4,6,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-06-09T00:00:00Z,1020,8.2,B,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-06-09T00:00:00Z,1035,8.05,N,5,2,4,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-06-23T00:00:00Z,1115,7.8,N,4,0,0,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-06-30T00:00:00Z,1307,7.88,N,5,6,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-07-07T00:00:00Z,1000,7.7,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-07-15T00:00:00Z,1505,8.98,N,5,8,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-07-21T00:00:00Z,0935,8.1,N,4,3,2,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-07-29T00:00:00Z,1125,7.96,N,5,2,2,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-08-05T00:00:00Z,0935,7.7,N,4,3,3,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-08-17T00:00:00Z,1115,8.02,N,5,2,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-08-19T00:00:00Z,1030,7.6,N,4,8,2,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-08-29T00:00:00Z,1019,7.52,N,5,2,5,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-09-05T00:00:00Z,1215,7.8,N,4,2,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-09-13T00:00:00Z,1506,7.24,N,5,2,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-10-08T00:00:00Z,1210,6.6,N,5,1,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-10-27T00:00:00Z,1116,7.14,N,5,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-11-05T00:00:00Z,1320,7.32,N,5,2,5,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2008-11-24T00:00:00Z,1010,7.34,N,5,2,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-04-16T00:00:00Z,1155,8.48,N,5,5,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-05-02T00:00:00Z,1435,7.24,N,5,3,8,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-05-19T00:00:00Z,1128,7.75,N,4,3,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-05-25T00:00:00Z,1005,7.83,N,5,3,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-06-08T00:00:00Z,1054,8.4,B,4,3,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-06-11T00:00:00Z,1450,7.45,N,5,7,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-06-24T00:00:00Z,0920,7.21,N,4,1,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-06-24T00:00:00Z,1420,6.74,N,5,2,3,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-07-05T00:00:00Z,1110,6.61,N,5,7,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-07-06T00:00:00Z,1328,8.25,B,4,0,0,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-07-20T00:00:00Z,1045,6.81,N,5,3,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-07-20T00:00:00Z,1331,7,N,4,2,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-08-03T00:00:00Z,1318,6.85,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-08-07T00:00:00Z,1130,7.1,N,5,4,8,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-08-24T00:00:00Z,1012,7.9,N,4,0,0,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-08-28T00:00:00Z,1125,7.91,N,5,6,4,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-09-09T00:00:00Z,1215,8.4,N,4,4,2,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-09-16T00:00:00Z,1425,8.15,N,5,2,3,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-09-30T00:00:00Z,1020,7.53,N,5,2,1,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-10-15T00:00:00Z,1100,6.83,N,5,4,8,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2009-10-29T00:00:00Z,1145,7.83,N,5,3,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-05-11T00:00:00Z,1150,8.6,B,4,5,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-05-24T00:00:00Z,1105,8.5,B,4,2,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-05-29T00:00:00Z,1209,7.93,N,5,2,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-06-08T00:00:00Z,930,8.2,B,4,7,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-06-15T00:00:00Z,1110,8.18,N,5,8,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-06-21T00:00:00Z,1000,8,N,4,5,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-06-29T00:00:00Z,1134,7.92,N,5,3,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-07-07T00:00:00Z,1000,7.9,B,4,1,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-07-14T00:00:00Z,1035,7.65,N,5,2,8,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-07-19T00:00:00Z,1430,7.8,N,4,0,0,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-07-29T00:00:00Z,1105,7.45,N,5,7,7,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-08-09T00:00:00Z,1015,7.1,N,4,5,7,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-08-17T00:00:00Z,1105,7.68,N,5,4,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-08-17T00:00:00Z,1105,7.67,N,5,4,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-08-31T00:00:00Z,1034,7.05,N,4,2,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-09-06T00:00:00Z,1020,7.22,N,5,9,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-09-13T00:00:00Z,1055,6,N,4,0,0,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2010-09-19T00:00:00Z,1420,6.67,N,5,3,4,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-05-10T00:00:00Z,1030,4.2,N,4,6,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-05-22T00:00:00Z,1440,4.39,N,5,4,4,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-05-25T00:00:00Z,1020,5.15,N,4,3,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-05-25T00:00:00Z,1020,5.2,N,4,3,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-04T00:00:00Z,1345,6.77,N,5,5,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-13T00:00:00Z,1010,6.2,N,4,2,1,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-19T00:00:00Z,1455,6.45,N,5,10,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-28T00:00:00Z,0955,6.8,N,4,2,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-07-06T00:00:00Z,1400,6.8,N,4,5,5,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-07-11T00:00:00Z,0947,6.11,N,5,4,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-07-19T00:00:00Z,0952,7.2,N,4,5,7,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-07-19T00:00:00Z,0952,7.3,N,4,5,7,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-07-25T00:00:00Z,1225,7.25,N,5,6,5,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-08-03T00:00:00Z,1000,7.3,N,4,0,0,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-08-03T00:00:00Z,1000,7.45,N,4,0,0,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-08-13T00:00:00Z,1435,7.28,N,5,5,5,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-08-23T00:00:00Z,1000,7.64,N,5,3,6,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-08-23T00:00:00Z,1000,7.7,N,4,2,3,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-09-06T00:00:00Z,1220,7.2,N,4,3,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-09-06T00:00:00Z,1220,6.8,N,4,3,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-09-19T00:00:00Z,0912,7.25,N,5,2,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-09-19T00:00:00Z,0912,7.25,N,4,2,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-10-03T00:00:00Z,1445,6.65,N,5,2,4,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-10-23T00:00:00Z,1055,6.37,N,5,1,4,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-05-07T00:00:00Z,1340,7.75,N,5,2,8,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-05-24T00:00:00Z,952,7.4,N,4,5,7,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-06-04T00:00:00Z,1517,5.1,N,5,4,2,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-06-07T00:00:00Z,956,6.1,N,4,4,5,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-06-20T00:00:00Z,1010,7.2,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-06-24T00:00:00Z,1215,7.46,N,5,9,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-07-05T00:00:00Z,930,6.93,N,4,7,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-07-08T00:00:00Z,1138,6.97,N,5,7,1,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-07-20T00:00:00Z,945,7,N,4,0,0,B
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-07-26T00:00:00Z,1027,7.3,N,5,1,6,O
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-08-06T00:00:00Z,900,7.9,N,4,5,1,C
3188,Ingalls (Foster's) Pond,Bridgton,1,2012-08-08T00:00:00Z,1042,7.34,N,5,1,2,B
